conditionID	fold	fit_rep	model	lmax	nmixt	ncat	seed	infile	outfile	cmd
cond02	2	6	mmm	2	-1	2	41937	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond02/cond02-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond02/cond02-train2.06.json.gz --lmax 2 --ncat 2 --seed 41937 -q
cond02	2	7	mmm	2	-1	2	16222	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond02/cond02-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond02/cond02-train2.07.json.gz --lmax 2 --ncat 2 --seed 16222 -q
cond02	2	8	mmm	2	-1	2	57286	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond02/cond02-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond02/cond02-train2.08.json.gz --lmax 2 --ncat 2 --seed 57286 -q
cond02	2	9	mmm	2	-1	2	59886	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond02/cond02-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond02/cond02-train2.09.json.gz --lmax 2 --ncat 2 --seed 59886 -q
cond02	2	10	mmm	2	-1	2	18741	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond02/cond02-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond02/cond02-train2.10.json.gz --lmax 2 --ncat 2 --seed 18741 -q
cond02	3	1	mmm	2	-1	2	34673	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.01.json.gz --lmax 2 --ncat 2 --seed 34673 -q
cond02	3	2	mmm	2	-1	2	53728	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.02.json.gz --lmax 2 --ncat 2 --seed 53728 -q
cond02	3	3	mmm	2	-1	2	20756	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.03.json.gz --lmax 2 --ncat 2 --seed 20756 -q
cond02	3	4	mmm	2	-1	2	50066	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.04.json.gz --lmax 2 --ncat 2 --seed 50066 -q
cond02	3	5	mmm	2	-1	2	38861	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.05.json.gz --lmax 2 --ncat 2 --seed 38861 -q
cond02	3	6	mmm	2	-1	2	39257	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.06.json.gz --lmax 2 --ncat 2 --seed 39257 -q
cond02	3	7	mmm	2	-1	2	38675	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.07.json.gz --lmax 2 --ncat 2 --seed 38675 -q
cond02	3	8	mmm	2	-1	2	21051	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.08.json.gz --lmax 2 --ncat 2 --seed 21051 -q
cond02	3	9	mmm	2	-1	2	53551	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.09.json.gz --lmax 2 --ncat 2 --seed 53551 -q
cond02	3	10	mmm	2	-1	2	31155	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond02/cond02-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond02/cond02-train3.10.json.gz --lmax 2 --ncat 2 --seed 31155 -q
cond02	4	1	mmm	2	-1	2	36071	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.01.json.gz --lmax 2 --ncat 2 --seed 36071 -q
cond02	4	2	mmm	2	-1	2	35935	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.02.json.gz --lmax 2 --ncat 2 --seed 35935 -q
cond02	4	3	mmm	2	-1	2	31595	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.03.json.gz --lmax 2 --ncat 2 --seed 31595 -q
cond02	4	4	mmm	2	-1	2	20361	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.04.json.gz --lmax 2 --ncat 2 --seed 20361 -q
cond02	4	5	mmm	2	-1	2	35087	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.05.json.gz --lmax 2 --ncat 2 --seed 35087 -q
cond02	4	6	mmm	2	-1	2	36051	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.06.json.gz --lmax 2 --ncat 2 --seed 36051 -q
cond02	4	7	mmm	2	-1	2	14804	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.07.json.gz --lmax 2 --ncat 2 --seed 14804 -q
cond02	4	8	mmm	2	-1	2	22182	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.08.json.gz --lmax 2 --ncat 2 --seed 22182 -q
cond02	4	9	mmm	2	-1	2	27906	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.09.json.gz --lmax 2 --ncat 2 --seed 27906 -q
cond02	4	10	mmm	2	-1	2	2580	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond02/cond02-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond02/cond02-train4.10.json.gz --lmax 2 --ncat 2 --seed 2580 -q
cond02	5	1	mmm	2	-1	2	15641	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.01.json.gz --lmax 2 --ncat 2 --seed 15641 -q
cond02	5	2	mmm	2	-1	2	39816	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.02.json.gz --lmax 2 --ncat 2 --seed 39816 -q
cond02	5	3	mmm	2	-1	2	39459	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.03.json.gz --lmax 2 --ncat 2 --seed 39459 -q
cond02	5	4	mmm	2	-1	2	40762	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.04.json.gz --lmax 2 --ncat 2 --seed 40762 -q
cond02	5	5	mmm	2	-1	2	52806	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.05.json.gz --lmax 2 --ncat 2 --seed 52806 -q
cond02	5	6	mmm	2	-1	2	60900	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.06.json.gz --lmax 2 --ncat 2 --seed 60900 -q
cond02	5	7	mmm	2	-1	2	49439	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.07.json.gz --lmax 2 --ncat 2 --seed 49439 -q
cond02	5	8	mmm	2	-1	2	18517	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.08.json.gz --lmax 2 --ncat 2 --seed 18517 -q
cond02	5	9	mmm	2	-1	2	40155	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.09.json.gz --lmax 2 --ncat 2 --seed 40155 -q
cond02	5	10	mmm	2	-1	2	23696	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond02/cond02-train5.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond02/cond02-train5.10.json.gz --lmax 2 --ncat 2 --seed 23696 -q
cond03	1	1	mmm	2	-1	3	37010	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.01.json.gz --lmax 2 --ncat 3 --seed 37010 -q
cond03	1	2	mmm	2	-1	3	30460	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.02.json.gz --lmax 2 --ncat 3 --seed 30460 -q
cond03	1	3	mmm	2	-1	3	36723	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.03.json.gz --lmax 2 --ncat 3 --seed 36723 -q
cond03	1	4	mmm	2	-1	3	60989	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.04.json.gz --lmax 2 --ncat 3 --seed 60989 -q
cond03	1	5	mmm	2	-1	3	26251	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.05.json.gz --lmax 2 --ncat 3 --seed 26251 -q
cond03	1	6	mmm	2	-1	3	40103	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.06.json.gz --lmax 2 --ncat 3 --seed 40103 -q
cond03	1	7	mmm	2	-1	3	11729	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.07.json.gz --lmax 2 --ncat 3 --seed 11729 -q
cond03	1	8	mmm	2	-1	3	50695	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.08.json.gz --lmax 2 --ncat 3 --seed 50695 -q
cond03	1	9	mmm	2	-1	3	13503	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.09.json.gz --lmax 2 --ncat 3 --seed 13503 -q
cond03	1	10	mmm	2	-1	3	9876	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond03/cond03-train1.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond03/cond03-train1.10.json.gz --lmax 2 --ncat 3 --seed 9876 -q
cond03	2	1	mmm	2	-1	3	49717	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.01.json.gz --lmax 2 --ncat 3 --seed 49717 -q
cond03	2	2	mmm	2	-1	3	5978	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.02.json.gz --lmax 2 --ncat 3 --seed 5978 -q
cond03	2	3	mmm	2	-1	3	22224	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.03.json.gz --lmax 2 --ncat 3 --seed 22224 -q
cond03	2	4	mmm	2	-1	3	61427	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.04.json.gz --lmax 2 --ncat 3 --seed 61427 -q
cond03	2	5	mmm	2	-1	3	43277	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.05.json.gz --lmax 2 --ncat 3 --seed 43277 -q
cond03	2	6	mmm	2	-1	3	55919	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.06.json.gz --lmax 2 --ncat 3 --seed 55919 -q
cond03	2	7	mmm	2	-1	3	2425	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.07.json.gz --lmax 2 --ncat 3 --seed 2425 -q
cond03	2	8	mmm	2	-1	3	49564	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.08.json.gz --lmax 2 --ncat 3 --seed 49564 -q
cond03	2	9	mmm	2	-1	3	38840	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.09.json.gz --lmax 2 --ncat 3 --seed 38840 -q
cond03	2	10	mmm	2	-1	3	14869	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond03/cond03-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond03/cond03-train2.10.json.gz --lmax 2 --ncat 3 --seed 14869 -q
cond03	3	1	mmm	2	-1	3	5024	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond03/cond03-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond03/cond03-train3.01.json.gz --lmax 2 --ncat 3 --seed 5024 -q
cond03	3	2	mmm	2	-1	3	5751	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond03/cond03-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond03/cond03-train3.02.json.gz --lmax 2 --ncat 3 --seed 5751 -q
cond03	3	3	mmm	2	-1	3	12826	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond03/cond03-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond03/cond03-train3.03.json.gz --lmax 2 --ncat 3 --seed 12826 -q
cond03	3	4	mmm	2	-1	3	42726	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond03/cond03-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond03/cond03-train3.04.json.gz --lmax 2 --ncat 3 --seed 42726 -q
